사용월,버스노선번호,버스노선명,버스정류장명,승차인원,하차인원,작업일자
201512,202,202번(불암동~후암동),서울시동부병원,3615,3991,20160308
201512,202,202번(불암동~후암동),동아제약앞,6097,6049,20160308
201512,202,202번(불암동~후암동),청계벽산아파트.텐즈힐아파트,6097,8458,20160308
201512,202,202번(불암동~후암동),텐즈힐아파트.청계벽산아파트,10877,8784,20160308
201512,202,202번(불암동~후암동),동대문역사문화공원,1427,2638,20160308
201512,202,202번(불암동~후암동),을지로2가.기업은행본점.서울노동청,4290,8493,20160308
201512,202,202번(불암동~후암동),청량리역환승센터,20940,12178,20160308
201512,202,202번(불암동~후암동),롯데영프라자,11315,10511,20160308
201512,202,202번(불암동~후암동),남대문시장.신한은행,11676,9569,20160308
201512,202,202번(불암동~후암동),도로교통공단앞,1429,1769,20160308
201512,202,202번(불암동~후암동),신당역.중앙시장앞,7115,5757,20160308
201512,202,202번(불암동~후암동),도로교통공단앞,1493,3912,20160308
201512,202,202번(불암동~후암동),상왕십리역,3196,2617,20160308
201512,202,202번(불암동~후암동),주유소앞다운복지관,3453,4572,20160308
201512,202,202번(불암동~후암동),숭례문,8047,10463,20160308
201512,202,202번(불암동~후암동),한국전력동부지사,4303,7018,20160308
201512,202,202번(불암동~후암동),지하철7호선중화역,10755,8733,20160308
201512,202,202번(불암동~후암동),국민은행중화동지점,11455,6579,20160308
201512,202,202번(불암동~후암동),지하철7호선중화역,10960,9919,20160308
201512,202,202번(불암동~후암동),동아제약앞,8810,5839,20160308
201512,202,202번(불암동~후암동),서울시동부병원,4994,7045,20160308
201512,202,202번(불암동~후암동),제기동역.서울약령시,6568,3828,20160308
201512,202,202번(불암동~후암동),묵동구길,3582,5028,20160308
201512,202,202번(불암동~후암동),묵동구길,9995,8483,20160308
201512,202,202번(불암동~후암동),청량리.청과물도매시장,7888,8460,20160308
201512,202,202번(불암동~후암동),떡전교사거리.동대문노인복지관,4210,4789,20160308
201512,202,202번(불암동~후암동),시조사삼거리,1844,2815,20160308
201512,202,202번(불암동~후암동),중랑교,4822,8020,20160308
201512,202,202번(불암동~후암동),중랑역.동부시장,10568,17055,20160308
201512,202,202번(불암동~후암동),중랑역.동부시장,16081,10652,20160308
201512,202,202번(불암동~후암동),제기동역.서울약령시,6452,7516,20160308
201512,202,202번(불암동~후암동),후암동우리은행앞,25451,24644,20160308
201512,202,202번(불암동~후암동),용산중고,262,9753,20160308
201512,202,202번(불암동~후암동),담터고개,346,8684,20160308
201512,202,202번(불암동~후암동),삼육대.논골.한화아파트,4001,15136,20160308
201512,202,202번(불암동~후암동),삼육대.논골.한화아파트,19077,2373,20160308
201512,202,202번(불암동~후암동),202번종점,2184,312,20160308
201512,202,202번(불암동~후암동),202번종점,4,962,20160308
201512,202,202번(불암동~후암동),불암동,1767,47,20160308
201512,202,202번(불암동~후암동),불암동,34,1862,20160308
201512,202,202번(불암동~후암동),삼육대앞,523,4966,20160308
201512,202,202번(불암동~후암동),삼육대앞,5057,361,20160308
201512,202,202번(불암동~후암동),한국체육과학연구원,158,2673,20160308
201512,202,202번(불암동~후암동),한국체육과학연구원,1954,128,20160308
201512,202,202번(불암동~후암동),태릉선수촌,529,95,20160308
201512,202,202번(불암동~후암동),태릉선수촌,43,881,20160308
201512,202,202번(불암동~후암동),태릉국제사격장,24,511,20160308
201512,202,202번(불암동~후암동),태릉국제사격장,395,573,20160308
201512,202,202번(불암동~후암동),서울여대.육군사관학교행정안내소,1068,3587,20160308
201512,202,202번(불암동~후암동),서울여대.육군사관학교행정안내소,7516,1155,20160308
201512,202,202번(불암동~후암동),육군사관학교정문,714,3560,20160308
201512,202,202번(불암동~후암동),육군사관학교정문,5852,2315,20160308
201512,202,202번(불암동~후암동),공릉중학교입구,3162,4241,20160308
201512,202,202번(불암동~후암동),공릉중학교입구,4876,15497,20160308
201512,202,202번(불암동~후암동),화랑대역2번출구,7766,27878,20160308
201512,202,202번(불암동~후암동),화랑대역1번출구,25326,5013,20160308
201512,202,202번(불암동~후암동),중화동한신아파트,6822,10804,20160308
201512,202,202번(불암동~후암동),한국전력동부지사,7949,6274,20160308
201512,202,202번(불암동~후암동),충무아트홀.스포츠센터.중부소방서,5814,8879,20160308
201512,202,202번(불암동~후암동),을지로6가.국립중앙의료원,8030,3629,20160308
201512,202,202번(불암동~후암동),을지로5가.중부시장,5266,3885,20160308
201512,202,202번(불암동~후암동),을지로5가,4106,7480,20160308
201512,202,202번(불암동~후암동),을지로4가,2321,5579,20160308
201512,202,202번(불암동~후암동),을지로3가,3175,3066,20160308
201512,202,202번(불암동~후암동),을지로3가,3657,6642,20160308
201512,202,202번(불암동~후암동),을지로2가.파인에빈뉴,5576,3533,20160308
201512,202,202번(불암동~후암동),을지로입구.로얄호텔,9264,5472,20160308
201512,202,202번(불암동~후암동),용산중고,10165,5842,20160308
201512,202,202번(불암동~후암동),후암시장,23335,7305,20160308
201512,202,202번(불암동~후암동),후암삼거리,4456,6466,20160308
201512,202,202번(불암동~후암동),남영우체국,16829,7269,20160308
201512,202,202번(불암동~후암동),휘경동입구,2462,3348,20160308
201512,202,202번(불암동~후암동),성동고등학교,5081,3463,20160308
201512,202,202번(불암동~후암동),성동고등학교,6221,7087,20160308
201512,202,202번(불암동~후암동),신당역.중앙시장앞,9129,6873,20160308
201512,1165,1165번(화계사~미아삼거리역),수유(강북구청)역,34302,39572,20160308
201512,1165,1165번(화계사~미아삼거리역),화계사입구.한신대학교대학원,1764,5438,20160308
201512,1165,1165번(화계사~미아삼거리역),국립4.19민주묘지입구사거리,10754,1879,20160308
201512,1165,1165번(화계사~미아삼거리역),성북우체국현대백화점,8075,4173,20160308
201512,1165,1165번(화계사~미아삼거리역),화계사입구.종점(가상),1,1670,20160308
201512,1165,1165번(화계사~미아삼거리역),미아사거리역,75802,1756,20160308
201512,1165,1165번(화계사~미아삼거리역),SK아파트벽산아파트상가,15266,8454,20160308
201512,1165,1165번(화계사~미아삼거리역),솔샘터널,6760,11079,20160308
201512,1165,1165번(화계사~미아삼거리역),SK아파트벽산아파트상가,3630,16386,20160308
201512,1165,1165번(화계사~미아삼거리역),삼양동벽산라이브파크미양초등학교,1687,13876,20160308
201512,1165,1165번(화계사~미아삼거리역),성암국제무역고등학교,1875,4869,20160308
201512,1165,1165번(화계사~미아삼거리역),삼각산동SK아파트북한산시티미양초등학교,16355,2940,20160308
201512,1165,1165번(화계사~미아삼거리역),SK아파트입구,21979,5057,20160308
201512,1165,1165번(화계사~미아삼거리역),한신대학교,66,1155,20160308
201512,1165,1165번(화계사~미아삼거리역),인수동청수탕입구,556,1509,20160308
201512,1165,1165번(화계사~미아삼거리역),우이초등학교후문,542,2257,20160308
201512,1165,1165번(화계사~미아삼거리역),서울영어마을수유캠프국립재활원입구,1923,2469,20160308
201512,1165,1165번(화계사~미아삼거리역),인수중학교,1618,3595,20160308
201512,1165,1165번(화계사~미아삼거리역),인수동백운교회입구,2220,7495,20160308
201512,1165,1165번(화계사~미아삼거리역),국립419묘지삼거리.윤극영가옥,1178,9338,20160308
201512,1165,1165번(화계사~미아삼거리역),국립419묘지삼거리.윤극영가옥,6466,1069,20160308
201512,1165,1165번(화계사~미아삼거리역),인수동백운교회입구,12151,1267,20160308
201512,1165,1165번(화계사~미아삼거리역),인수중학교,10572,1210,20160308
201512,1165,1165번(화계사~미아삼거리역),서울영어마을수유캠프국립재활원입구,2675,1273,20160308
201512,1165,1165번(화계사~미아삼거리역),우이초등학교후문,2140,428,20160308
201512,1165,1165번(화계사~미아삼거리역),인수동청수탕입구,2557,274,20160308
201512,1165,1165번(화계사~미아삼거리역),화계사입구.종점,5167,6060,20160308
201512,1165,1165번(화계사~미아삼거리역),광산사거리,2694,9900,20160308
201512,1165,1165번(화계사~미아삼거리역),광산사거리,6936,4086,20160308
201512,1165,1165번(화계사~미아삼거리역),솔샘터널,10449,5853,20160308
201512,1165,1165번(화계사~미아삼거리역),화계사입구사거리,3347,1746,20160308
201512,1165,1165번(화계사~미아삼거리역),수유동삼양탕앞,2626,983,20160308
201512,1165,1165번(화계사~미아삼거리역),화계사입구.한신대학교대학원,5643,3282,20160308
201512,1165,1165번(화계사~미아삼거리역),혜화여고,7641,3484,20160308
201512,1165,1165번(화계사~미아삼거리역),우광타운,3984,2818,20160308
201512,1165,1165번(화계사~미아삼거리역),구세군강북종합사회복지관입구,3779,3116,20160308
201512,1165,1165번(화계사~미아삼거리역),미양중고등학교.팔팔·미송경로당,6674,7423,20160308
201512,1165,1165번(화계사~미아삼거리역),미양중고등학교.팔팔·미송경로당,3341,4966,20160308
201512,1165,1165번(화계사~미아삼거리역),구세군강북종합사회복지관입구,3458,6520,20160308
201512,1165,1165번(화계사~미아삼거리역),서울정인학교,1955,5620,20160308
201512,1165,1165번(화계사~미아삼거리역),수유중학교혜화여고,4270,6228,20160308
201512,1165,1165번(화계사~미아삼거리역),수유동삼양탕앞,755,2274,20160308
201512,1165,1165번(화계사~미아삼거리역),화계사입구사거리,1292,2981,20160308
201512,1165,1165번(화계사~미아삼거리역),강북구청,9490,5102,20160308
201512,1165,1165번(화계사~미아삼거리역),신일병원,1764,8244,20160308
201512,1165,1165번(화계사~미아삼거리역),강북노인종합복지관,2936,2715,20160308
201512,1165,1165번(화계사~미아삼거리역),신일병원,5461,2300,20160308
201512,1165,1165번(화계사~미아삼거리역),강북구청,6106,14314,20160308
201512,1165,1165번(화계사~미아삼거리역),SK아파트벽산아파트상가,10468,9368,20160308
201512,1165,1165번(화계사~미아삼거리역),동북시장,12203,13196,20160308
201512,1165,1165번(화계사~미아삼거리역),SK아파트벽산아파트상가,21021,5693,20160308
201512,1165,1165번(화계사~미아삼거리역),삼양동사거리,4610,9000,20160308
201512,1165,1165번(화계사~미아삼거리역),삼양동사거리입구,4415,2909,20160308
201512,1165,1165번(화계사~미아삼거리역),미아사거리역,905,78521,20160308
201512,1165,1165번(화계사~미아삼거리역),삼양동사거리입구,655,22416,20160308
201512,1165,1165번(화계사~미아삼거리역),성암국제무역고등학교,4184,3216,20160308
201512,1165,1165번(화계사~미아삼거리역),삼양동사거리,12174,4203,20160308
201512,1165,1165번(화계사~미아삼거리역),국립4.19민주묘지입구사거리,2675,8932,20160308
201512,1165,1165번(화계사~미아삼거리역),수유역.강북구청,40159,41752,20160308
201512,1165,1165번(화계사~미아삼거리역),수유역,8870,1214,20160308
201512,1165,1165번(화계사~미아삼거리역),동북프라자,11617,3578,20160308
201512,1165,1165번(화계사~미아삼거리역),북부성모의원,1668,4869,20160308
201512,1165,1165번(화계사~미아삼거리역),북부성모병원,6612,1417,20160308
201512,1165,1165번(화계사~미아삼거리역),SK아파트입구,6015,10179,20160308
201512,1165,1165번(화계사~미아삼거리역),수유2동주민센터우이시장,2261,8702,20160308
201512,1165,1165번(화계사~미아삼거리역),수유2동주민센터우이시장,10025,2462,20160308
201512,1165,1165번(화계사~미아삼거리역),강북노인종합복지관,3626,3160,20160308
201512,8331,8331번(잠실한강공원~잠실한강공원),종합운동장사거리,20,183,20160308
201512,8331,8331번(잠실한강공원~잠실한강공원),잠실엘스아파트앞,33,461,20160308
201512,8331,8331번(잠실한강공원~잠실한강공원),잠실한강공원.선착장,16,67,20160308
201512,8331,8331번(잠실한강공원~잠실한강공원),한강공원잠실대교남단,33,4,20160308
201512,8331,8331번(잠실한강공원~잠실한강공원),잠실한강공원.수영장,9,0,20160308
201512,8331,8331번(잠실한강공원~잠실한강공원),잠실한강공원.선착장,297,20,20160308
201512,8331,8331번(잠실한강공원~잠실한강공원),잠실리센츠아파트앞,583,333,20160308
201512,8331,8331번(잠실한강공원~잠실한강공원),잠실역.롯데월드,1138,411,20160308
201512,8331,8331번(잠실한강공원~잠실한강공원),잠실2동주민센터 신천역8번출구앞,80,653,20160308
201512,273,273번(중랑차고지~동교동),홍대입구역,26962,4528,20160308
